pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas,id
Fat-Soluble Vitamin Metabolic Process (GO:0006775),vitamin metabol,TTPA,GO_Biological_Process_2025,EFO_0005596,vitamin metabolic disorder,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000137561
Fat-Soluble Vitamin Metabolic Process (GO:0006775),vitamin metabol,GC,GO_Biological_Process_2025,EFO_0005596,vitamin metabolic disorder,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000145321
Fat-Soluble Vitamin Metabolic Process (GO:0006775),vitamin metabol,LRAT,GO_Biological_Process_2025,EFO_0005596,vitamin metabolic disorder,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000121207
Glycogen Metabolic Process (GO:0005977),glycogen metabol,GSK3B,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000082701
Glycogen Metabolic Process (GO:0005977),glycogen metabol,PYGB,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000100994
Glycogen Metabolic Process (GO:0005977),glycogen metabol,GAA,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000171298
Glycogen Metabolic Process (GO:0005977),glycogen metabol,GBE1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000114480
Glycogen Metabolic Process (GO:0005977),glycogen metabol,NR1D1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000126368
Glycogen Metabolic Process (GO:0005977),glycogen metabol,PRKAG2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000106617
Glycogen Metabolic Process (GO:0005977),glycogen metabol,PYGL,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000100504
Glycogen Metabolic Process (GO:0005977),glycogen metabol,PYGM,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000068976
Glycogen Metabolic Process (GO:0005977),glycogen metabol,G6PC1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000131482
Glycogen Metabolic Process (GO:0005977),glycogen metabol,GYS1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000104812
Glycogen Metabolic Process (GO:0005977),glycogen metabol,GYS2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000111713
Glycogen Metabolic Process (GO:0005977),glycogen metabol,PER2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000132326
Glycogen Metabolic Process (GO:0005977),glycogen metabol,PHKG2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000156873
Glycogen Metabolic Process (GO:0005977),glycogen metabol,UGP2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000169764
Glycogen Metabolic Process (GO:0005977),glycogen metabol,PHKG1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000164776
Glycogen Metabolic Process (GO:0005977),glycogen metabol,PPP1R3C,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000119938
Glycogen Metabolic Process (GO:0005977),glycogen metabol,STBD1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000118804
Glycogen Metabolic Process (GO:0005977),glycogen metabol,NHLRC1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000187566
Glycogen Metabolic Process (GO:0005977),glycogen metabol,GYG1,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000163754
Glycogen Metabolic Process (GO:0005977),glycogen metabol,GYG2,GO_Biological_Process_2025,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000056998
Glycogen Metabolism,glycogen metabol,EPM2A,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000112425
Glycogen Metabolism,glycogen metabol,AGL,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000162688
Glycogen Metabolism,glycogen metabol,GAA,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000171298
Glycogen Metabolism,glycogen metabol,PHKA2,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000044446
Glycogen Metabolism,glycogen metabol,PHKA1,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000067177
Glycogen Metabolism,glycogen metabol,PHKB,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000102893
Glycogen Metabolism,glycogen metabol,PPP1R3C,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000119938
Glycogen Metabolism,glycogen metabol,NHLRC1,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000187566
Glycogen Metabolism,glycogen metabol,UBA52,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000221983
Glycogen Metabolism,glycogen metabol,CALM1,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000198668
Glycogen Metabolism,glycogen metabol,PYGB,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000100994
Glycogen Metabolism,glycogen metabol,GBE1,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000114480
Glycogen Metabolism,glycogen metabol,PYGL,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000100504
Glycogen Metabolism,glycogen metabol,PYGM,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000068976
Glycogen Metabolism,glycogen metabol,GYS1,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000104812
Glycogen Metabolism,glycogen metabol,GYS2,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000111713
Glycogen Metabolism,glycogen metabol,PHKG2,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000156873
Glycogen Metabolism,glycogen metabol,UBC,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000150991
Glycogen Metabolism,glycogen metabol,UGP2,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000169764
Glycogen Metabolism,glycogen metabol,PHKG1,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000164776
Glycogen Metabolism,glycogen metabol,UBB,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000170315
Glycogen Metabolism,glycogen metabol,GYG1,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000163754
Glycogen Metabolism,glycogen metabol,GYG2,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000056998
Glycogen Metabolism,glycogen metabol,RPS27A,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000143947
Glycogen Metabolism,glycogen metabol,PGM1,Reactome_Pathways_2024,MONDO_0002412,disorder of glycogen metabolism,"['OTAR_0000018', 'OTAR_0000020']",ENSG00000079739
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,RPS6,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000137154
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,GAB1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000109458
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,TSC2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000103197
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,TSC1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000165699
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,TGFBR2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000163513
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,VEGFA,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000112715
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CDK6,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000105810
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PIK3CB,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000051382
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PIK3CA,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000121879
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CDK4,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000135446
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,REL,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000162924
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,IRF6,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000117595
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,AJUBA,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000129474
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,NFE2L2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000116044
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,TP53,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000141510
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,NUMB,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000133961
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,RB1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000139687
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,RELA,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000173039
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PRKAA2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000162409
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,KEAP1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000079999
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,MAML1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000161021
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,MAPKAP1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000119487
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PIK3R5,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000141506
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PIK3R2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000105647
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,EGFR,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000146648
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PRKAA1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000132356
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,NRAS,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000213281
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CASP8,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000064012
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CCND1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000110092
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,TERT,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000164362
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,AKT3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000117020
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,ERBB2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000141736
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,E2F1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000101412
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,AKT1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000142208
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,AKT2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000105221
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,FADD,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000168040
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,EIF4E,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000151247
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,SMAD4,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000141646
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CDKN2A,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000147889
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PDPK1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000140992
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,TRAF3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000131323
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,MTOR,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000198793
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,NFKB1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000109320
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,NFKB2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000077150
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,FKBP1A,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000088832
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PIK3R1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000145675
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,RHEB,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000106615
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,RPS6KB2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000175634
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,DDIT4,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000168209
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,FAT1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000083857
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,FGFR1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000077782
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,KRAS,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000133703
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,BIRC2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000110330
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,FGFR3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000068078
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,FGFR2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000066468
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,NOTCH1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000148400
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,NOTCH2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000134250
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CDKN1A,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000124762
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CTNNB1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000168036
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CUL3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000036257
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,EIF4EBP1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000187840
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PTEN,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000171862
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,IGF1R,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000140443
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,PIK3CG,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000105851
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,RPTOR,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000141564
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,SESN1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000080546
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,STK11,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000118046
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,SESN2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000130766
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,MLST8,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000167965
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,HRAS,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000174775
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,RICTOR,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000164327
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,CSMD3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000164796
Head And Neck Squamous Cell Carcinoma WP4674,carcinoma,TP63,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024'],ENSG00000073282
Hepatitis B,hepatit,TGFB1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000105329
Hepatitis B,hepatit,MAP3K1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000095015
Hepatitis B,hepatit,TGFB3,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000119699
Hepatitis B,hepatit,TGFB2,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000092969
Hepatitis B,hepatit,BAD,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000002330
Hepatitis B,hepatit,TICAM2,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000243414
Hepatitis B,hepatit,TICAM1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000127666
Hepatitis B,hepatit,MAPK13,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000156711
Hepatitis B,hepatit,MAPK14,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000112062
Hepatitis B,hepatit,MAPK11,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000185386
Hepatitis B,hepatit,MAPK12,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000188130
Hepatitis B,hepatit,MAPK10,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000109339
Hepatitis B,hepatit,FAS,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000026103
Hepatitis B,hepatit,BAX,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000087088
Hepatitis B,hepatit,TP53,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000141510
Hepatitis B,hepatit,RAF1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000132155
Hepatitis B,hepatit,ATF2,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000115966
Hepatitis B,hepatit,PCNA,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000132646
Hepatitis B,hepatit,RB1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000139687
Hepatitis B,hepatit,RELA,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000173039
Hepatitis B,hepatit,ATF6B,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000213676
Hepatitis B,hepatit,TNF,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000232810
Hepatitis B,hepatit,ARAF,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000078061
Hepatitis B,hepatit,CREB3L1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000157613
Hepatitis B,hepatit,NRAS,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000213281
Hepatitis B,hepatit,CREB3L4,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000143578
Hepatitis B,hepatit,AKT3,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000117020
Hepatitis B,hepatit,CREB3L2,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000182158
Hepatitis B,hepatit,CREB3L3,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000060566
Hepatitis B,hepatit,E2F1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000101412
Hepatitis B,hepatit,MYC,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000136997
Hepatitis B,hepatit,AKT1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000142208
Hepatitis B,hepatit,E2F2,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000007968
Hepatitis B,hepatit,AKT2,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000105221
Hepatitis B,hepatit,E2F3,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000112242
Hepatitis B,hepatit,STAT6,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000166888
Hepatitis B,hepatit,MAP3K7,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000135341
Hepatitis B,hepatit,MAP2K4,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000065559
Hepatitis B,hepatit,SMAD3,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000166949
Hepatitis B,hepatit,STAT5B,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000173757
Hepatitis B,hepatit,CREBBP,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000005339
Hepatitis B,hepatit,EGR2,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000122877
Hepatitis B,hepatit,IFNA13,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000233816
Hepatitis B,hepatit,PRKCG,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000126583
Hepatitis B,hepatit,EGR3,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000179388
Hepatitis B,hepatit,IFNA14,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000228083
Hepatitis B,hepatit,MAP2K2,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000126934
Hepatitis B,hepatit,MAP2K3,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000034152
Hepatitis B,hepatit,SMAD4,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000141646
Hepatitis B,hepatit,DDX58,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],
Hepatitis B,hepatit,IFNA16,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000147885
Hepatitis B,hepatit,ATP6AP1,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000071553
Hepatitis B,hepatit,IFNA17,KEGG_2021_Human,HP_0012115,Hepatitis,['EFO_0000651'],ENSG00000234829
